Node,NumNeighbors,Betweenness,PageRank
A5088480124,3,5.8161204534409404e-06,4.5943695220509065e-06
A5013106284,2,0.0,2.283958965730366e-06
A5013213223,3,0.0,3.4146329921643597e-06
A5067026381,3,0.0,3.4146329921643597e-06
A5078197228,1,0.0,1.7379844653646403e-06
A5113485044,10,0.0,4.799378974570934e-06
A5100650898,20,0.0013232186131212366,8.434996551465497e-06
A5045356865,10,0.0,4.799378974570934e-06
A5041451536,10,0.0,4.799378974570934e-06
A5048124166,10,0.0,4.799378974570934e-06
A5109274474,24,0.0008285967032709907,1.1303335908136355e-05
A5031497584,23,0.0018421949503040485,9.291079676694512e-06
A5036618335,17,4.6150333075422166e-05,7.854426751076635e-06
A5001540105,10,0.0,4.799378974570935e-06
A5055448099,10,0.0,4.799378974570935e-06
A5100705692,10,0.0,4.799378974570935e-06
A5109360643,86,0.0,5.285210545254802e-06
A5069825136,186,0.0003473987107501025,1.4652073367650474e-05
A5038699375,113,0.0,6.648259946016325e-06
A5015057268,113,0.0,6.648259946016325e-06
A5107903344,86,0.0,5.285210545254802e-06
A5059729137,113,0.0,6.648259946016325e-06
A5107829157,139,4.9251382941098685e-06,8.748404283528187e-06
A5115597364,132,0.0,8.145506250735598e-06
A5110448009,106,0.0,6.835388958788635e-06
A5107920015,113,0.0,6.648259946016325e-06
A5109492330,113,0.0,6.648259946016325e-06
A5016424658,113,0.0,6.648259946016325e-06
A5012526019,150,4.9251382941098685e-06,9.651623199590216e-06
A5106301120,150,4.9251382941098685e-06,9.651623199590216e-06
A5066589594,113,0.0,6.648259946016325e-06
A5107872287,113,0.0,6.648259946016325e-06
A5039663069,113,0.0,6.648259946016325e-06
A5036641367,150,4.9251382941098685e-06,9.651623199590216e-06
A5071071264,150,4.9251382941098685e-06,9.651623199590216e-06
A5065415147,113,0.0,6.648259946016325e-06
A5068905119,113,0.0,6.648259946016325e-06
A5012673180,139,4.9251382941098685e-06,8.748404283528187e-06
A5103075826,150,4.9251382941098685e-06,9.651623199590216e-06
A5108039384,113,0.0,6.648259946016325e-06
A5107886114,132,0.0,8.145506250735598e-06
A5104155912,132,0.0,8.145506250735598e-06
A5051110542,86,0.0,5.285210545254802e-06
A5017311121,86,0.0,5.285210545254802e-06
A5079057131,86,0.0,5.285210545254802e-06
A5112315654,86,0.0,5.285210545254802e-06
A5069159701,86,0.0,5.285210545254802e-06
A5072361451,86,0.0,5.285210545254802e-06
A5004935002,86,0.0,5.285210545254802e-06
A5107938972,113,0.0,6.648259946016325e-06
A5042718994,113,0.0,6.648259946016325e-06
A5059715513,86,0.0,5.285210545254802e-06
A5113347771,113,0.0,6.648259946016325e-06
A5049067681,150,4.9251382941098685e-06,9.651623199590216e-06
A5063314026,113,0.0,6.648259946016325e-06
A5108565543,132,0.0,8.145506250735598e-06
A5107858663,139,4.9251382941098685e-06,8.748404283528187e-06
A5107870934,150,4.9251382941098685e-06,9.651623199590216e-06
A5052170178,132,0.0,8.145506250735598e-06
A5029525218,113,0.0,6.648259946016325e-06
A5040325272,113,0.0,6.648259946016325e-06
A5100772525,132,0.0,8.145506250735598e-06
A5008222665,132,0.0,8.145506250735598e-06
A5039418126,86,0.0,5.285210545254802e-06
A5113642111,113,0.0,6.648259946016325e-06
A5006942108,113,0.0,6.648259946016325e-06
A5101890983,113,0.0,6.648259946016325e-06
A5106478659,86,0.0,5.285210545254802e-06
A5107974133,86,0.0,5.285210545254802e-06
A5037704908,113,0.0,6.648259946016325e-06
A5107851551,113,0.0,6.648259946016325e-06
A5049869098,86,0.0,5.285210545254802e-06
A5031768247,113,0.0,6.648259946016325e-06
A5107849220,86,0.0,5.285210545254802e-06
A5107726577,113,0.0,6.648259946016325e-06
A5054436011,113,0.0,6.648259946016325e-06
A5043618974,121,0.00022566679138453577,8.898887937719381e-06
A5102807714,113,0.0,6.648259946016326e-06
A5106512864,86,0.0,5.285210545254802e-06
A5061137823,113,0.0,6.648259946016326e-06
A5101868528,86,0.0,5.285210545254802e-06
A5101730803,89,7.99105002397315e-05,7.627554107295389e-06
A5063503616,86,0.0,5.285210545254802e-06
A5050556296,113,0.0,6.648259946016326e-06
A5091353964,113,0.0,6.648259946016326e-06
A5107885956,113,0.0,6.648259946016326e-06
A5107836956,86,0.0,5.285210545254802e-06
A5010434236,113,0.0,6.648259946016326e-06
A5036776649,113,0.0,6.648259946016326e-06
A5070916399,113,0.0,6.648259946016326e-06
A5036069349,86,0.0,5.285210545254802e-06
A5076894196,113,0.0,6.648259946016326e-06
A5101790354,113,0.0,6.648259946016326e-06
A5044737119,3,0.0,4.100289606709367e-06
A5015257288,3,0.0,4.100289606709367e-06
A5009229056,17,4.9335036760186496e-05,1.6652798977049e-05
A5021939438,3,0.0,4.100289606709367e-06
A5053126994,1,0.0,1.9420490053386793e-06
A5076564164,8,0.000169761955867106,1.0791900718495402e-05
A5008217704,4,0.0,5.161946256266201e-06
A5007207898,4,0.0,5.161946256266201e-06
A5022919459,36,0.00030746108693604693,4.190347539495265e-05
A5040532352,5,5.707892874266536e-06,7.3507391336284105e-06
A5041418566,4,0.0,5.161946256266201e-06
A5112443481,39,4.566314299413229e-05,1.0059121040613138e-05
A5034587785,4,0.0,3.5195937164331394e-06
A5058094370,4,0.0,3.5195937164331394e-06
A5110769630,4,0.0,3.5195937164331394e-06
A5047198794,8,2.2831571497066144e-05,7.823481312219489e-06
A5110744007,35,0.0,6.8685950428481716e-06
A5036553348,76,0.0037758175873151304,1.3387879329339897e-05
A5108075886,35,0.0,6.8685950428481716e-06
A5005722659,36,5.707892874266536e-06,7.784239279943041e-06
A5078007799,35,0.0,6.8685950428481716e-06
A5017253370,35,0.0,6.8685950428481716e-06
A5112439456,35,0.0,6.8685950428481716e-06
A5112386178,37,1.1415785748533072e-05,8.968956160122947e-06
A5025700228,35,0.0,6.8685950428481716e-06
A5009057101,91,0.003886787885187595,2.511854067791379e-05
A5108109794,36,2.853946437133268e-05,7.995801287132876e-06
A5109411228,84,0.0024658097216831436,1.3535584367040358e-05
A5079077446,35,0.0,6.8685950428481716e-06
A5091383101,45,0.00033622342975867024,1.0101808694462002e-05
A5088952945,35,0.0,6.8685950428481716e-06
A5034788616,35,0.0,6.8685950428481716e-06
A5083836805,78,0.003784123552461727,1.4728672387489627e-05
A5069982238,35,0.0,6.8685950428481716e-06
A5005956916,55,5.798646996316701e-06,1.1320787342908457e-05
A5050392365,35,0.0,6.8685950428481716e-06
A5001944801,35,0.0,6.8685950428481716e-06
A5109393794,35,0.0,6.8685950428481716e-06
A5112609560,35,0.0,6.8685950428481716e-06
A5042971997,35,0.0,6.8685950428481716e-06
A5018549316,35,0.0,6.8685950428481716e-06
A5018024634,35,0.0,6.8685950428481716e-06
A5037009065,35,0.0,6.8685950428481716e-06
A5011437197,35,0.0,6.8685950428481716e-06
A5110744008,35,0.0,6.8685950428481716e-06
A5073715492,35,0.0,6.8685950428481716e-06
A5109809514,49,0.010133907166830294,1.5531278989988864e-05
A5032349035,42,6.849471449119844e-05,1.0677698746249893e-05
A5074253381,35,0.0,6.8685950428481716e-06
A5037048839,35,0.0,6.8685950428481716e-06
A5047179268,1,0.0,3.0965727710331645e-06
A5033004570,2,5.707892874266536e-06,5.951900483062239e-06
A5019313490,8,0.0,5.41932149441208e-06
A5075661274,5,0.0,3.5777706081132025e-06
A5081026911,36,0.00011415785748533072,2.0361517359615124e-05
A5016443379,8,0.0,5.41932149441208e-06
A5017968796,5,0.0,3.5777706081132025e-06
A5079137571,6,0.0,4.084817262199638e-06
A5112358660,9,0.0,5.8840307734435704e-06
A5034853703,6,0.0,4.084817262199638e-06
A5079583524,11,0.0,4.964889297919871e-06
A5020375708,11,0.0,4.964889297919871e-06
A5008163689,11,0.0,4.964889297919871e-06
A5009164541,11,0.0,4.964889297919871e-06
A5045658136,50,6.27868216169319e-05,7.735540454009006e-06
A5064056581,11,0.0,4.964889297919871e-06
A5101452720,11,0.0,4.964889297919871e-06
A5107917075,11,0.0,4.964889297919871e-06
A5055179569,11,0.0,4.964889297919871e-06
A5068794483,11,0.0,4.964889297919871e-06
A5112017933,11,0.0,4.964889297919871e-06
A5111141326,11,0.0,4.964889297919871e-06
A5047238151,12,0.0,5.367486792212301e-06
A5021119156,17,1.1415785748533072e-05,8.342132279529651e-06
A5023024854,12,0.0,5.367486792212301e-06
A5009145326,12,0.0,5.367486792212301e-06
A5011940695,15,0.0,6.91045145633822e-06
A5023897659,16,0.0,7.423639271727664e-06
A5014302530,35,0.0,1.4390870238708997e-05
A5059404193,56,0.0003025183223361264,2.8255535065129325e-05
A5034202434,28,0.0,1.0605794550803641e-05
A5013541196,13,0.0,5.8828605326661715e-06
A5087587222,12,0.0,5.367486792212301e-06
A5070800538,16,0.0,7.423639271727664e-06
A5109469314,12,0.0,5.367486792212301e-06
A5043573002,6,0.0,6.2477390436075655e-06
A5016396191,6,0.0,6.2477390436075655e-06
A5039141718,6,0.0,6.2477390436075655e-06
A5053189834,6,0.0,6.2477390436075655e-06
A5010951360,6,0.0,6.2477390436075655e-06
A5039171928,6,0.0,6.2477390436075655e-06
A5107916064,47,8.51461236213875e-06,9.953278278533356e-06
A5105064948,43,0.0,7.733236339336111e-06
A5048145643,74,0.004746720100522445,2.222304105494959e-05
A5112500863,55,4.6575945544481356e-05,1.3787590223383038e-05
A5015510249,43,0.0,7.733236339336111e-06
A5042907601,43,0.0,7.733236339336111e-06
A5018253713,43,0.0,7.733236339336111e-06
A5070048686,43,0.0,7.733236339336111e-06
A5030304211,43,0.0,7.733236339336111e-06
A5074740905,43,0.0,7.733236339336111e-06
A5011434721,43,0.0,7.733236339336111e-06
A5034319816,56,9.91102951707075e-06,1.2766297087347239e-05
A5009231364,43,0.0,7.733236339336111e-06
A5029881466,43,0.0,7.733236339336111e-06
A5029835186,43,0.0,7.733236339336111e-06
A5060975451,56,0.004652250202375064,1.5682955006214514e-05
A5042691309,45,5.148903418827822e-06,8.930861497341598e-06
A5057938606,43,0.0,7.733236339336111e-06
A5075647318,43,0.0,7.733236339336111e-06
A5005297640,57,7.576909451908124e-05,1.2650078685733928e-05
A5029878354,80,0.003910858444936096,2.799718960652146e-05
A5113449079,49,0.0003919721494845896,1.1364900500801412e-05
A5017250151,61,4.366250116274913e-05,1.1888886115852653e-05
A5087819631,60,0.00028539464371332674,1.273908757266386e-05
A5064457220,43,0.0,7.733236339336111e-06
A5041119923,61,4.366250116274913e-05,1.1888886115852653e-05
A5105094447,43,0.0,7.733236339336111e-06
A5052567884,43,0.0,7.733236339336111e-06
A5001576884,43,0.0,7.733236339336111e-06
A5113849107,43,0.0,7.733236339336111e-06
A5011104323,61,4.366250116274913e-05,1.1888886115852653e-05
A5101070623,43,0.0,7.733236339336111e-06
A5103683685,43,0.0,7.733236339336111e-06
A5105081240,43,0.0,7.733236339336111e-06
A5090119634,43,0.0,7.733236339336111e-06
A5020590551,43,0.0,7.733236339336111e-06
A5077317471,5,0.0,3.014792575520082e-06
A5013593530,5,0.0,3.014792575520082e-06
A5059750614,5,0.0,3.014792575520082e-06
A5076366783,5,0.0,3.014792575520082e-06
A5030558156,6,1.712367862279961e-05,8.566489154593176e-06
A5048275888,5,1.1415785748533072e-05,7.831390400528916e-06
A5040111159,8,4.566314299413229e-05,9.963573678230895e-06
A5111429871,3,0.0,4.319039337082092e-06
A5042450241,3,0.0,4.7999464002134914e-06
A5074870635,3,0.0,4.7999464002134914e-06
A5063698272,3,0.0,4.7999464002134914e-06
A5022581564,5,0.0,3.878768785096019e-06
A5032543880,6,8.877740050638728e-08,4.435752740687527e-06
A5030378075,20,5.4713302897341e-05,1.8982049521912123e-05
A5069539178,20,2.81848048164455e-05,9.306675823274466e-06
A5057084943,5,0.0,3.878768785096018e-06
A5019216970,10,9.64974534032009e-06,6.946462268938044e-06
A5078907747,2,0.0,4.245955037153016e-06
A5027962147,2,0.0,4.245955037153016e-06
A5015387380,4,1.1415785748533072e-05,6.937687294206548e-06
A5039103154,1,0.0,2.641999263973045e-06
A5069155447,4,1.712367862279961e-05,1.0194372376576185e-05
A5021666119,4,0.0,4.690415239589649e-06
A5014133564,4,0.0,4.690415239589649e-06
A5076052121,4,0.0,4.690415239589649e-06
A5069763141,214,0.005943454352591848,0.00021525663779884638
A5075485145,4,0.0,4.690415239589649e-06
A5038022000,5,0.0,5.780950825213399e-06
A5012257827,5,0.0,5.780950825213399e-06
A5102395056,14,7.99105002397315e-05,1.6986893281696523e-05
A5021841727,5,0.0,5.780950825213399e-06
A5081587663,5,0.0,5.780950825213399e-06
A5076757274,6,5.707892874266536e-06,7.751045901994554e-06
A5027973759,18,9.455356889147196e-05,8.493873528703474e-06
A5011116647,9,0.0,4.367059480748651e-06
A5044122833,12,5.679300596030974e-05,6.414266995279145e-06
A5102805563,9,0.0,4.367059480748651e-06
A5035042436,9,0.0,4.367059480748651e-06
A5108540672,24,6.935956721619534e-05,8.673817142686882e-06
A5109473664,27,8.283029918579597e-05,1.0327273129503763e-05
A5086995576,27,0.0005958222542514872,1.083671695472732e-05
A5086042724,16,6.390414996671681e-05,8.998265678356606e-06
A5058673871,9,0.0,4.9049557800035225e-06
A5111455876,15,3.424735724559922e-05,9.145748027489063e-06
A5029215819,9,0.0,4.9049557800035225e-06
A5022223588,17,4.566314299413229e-05,9.40814289683049e-06
A5018382490,11,1.1415785748533072e-05,7.42065253757986e-06
A5110486261,9,0.0,4.9049557800035225e-06
A5063515948,18,9.679135574859255e-05,8.244758548351537e-06
A5080743483,24,4.879059545692376e-05,1.1882246060684863e-05
A5040234850,1,0.0,1.7157249038638065e-06
A5035118511,20,0.00010274207173679765,2.4825241720626297e-05
A5025560308,10,2.853946437133268e-05,1.1017110016222604e-05
A5059854802,3,0.0,3.7426698315610434e-06
A5058479752,3,0.0,3.7426698315610434e-06
A5039140888,11,0.00011986575035959726,1.2094187860256027e-05
A5085812759,4,0.0,4.979198404747195e-06
A5046326979,4,0.0,4.979198404747195e-06
A5070658201,4,0.0,4.979198404747195e-06
A5010111714,4,0.0,4.979198404747195e-06
A5085922753,4,0.0,4.3833490799310144e-06
A5013879876,4,0.0,4.3833490799310144e-06
A5110026308,9,0.00017123678622799608,8.458078737952625e-06
A5080605424,7,0.0,4.952692652715278e-06
A5038580542,14,4.851708943126556e-05,8.555143711424248e-06
A5013907580,7,0.0,4.952692652715278e-06
A5102804574,7,0.0,4.952692652715278e-06
A5076987464,7,0.0,4.952692652715278e-06
A5080586686,7,0.0,4.952692652715278e-06
A5020604077,29,2.283157149706614e-05,1.8523397879215284e-05
A5097487868,7,0.0,4.952692652715278e-06
A5017332335,5,1.1415785748533072e-05,7.585510603156123e-06
A5022835130,11,2.853946437133268e-05,8.819236190586877e-06
A5064221161,3,0.0,4.010639921968588e-06
A5084993021,3,0.0,4.010639921968588e-06
A5086563374,2,0.0,3.924689436517483e-06
A5035409803,2,0.0,3.924689436517483e-06
A5083794656,3,0.0,5.011177779376554e-06
A5028174788,4,5.707892874266536e-06,7.684301313838937e-06
A5057923186,3,0.0,5.011177779376554e-06
A5048314474,6,2.2831571497066144e-05,8.764684945921209e-06
A5084981096,1,0.0,1.6617056613949592e-06
A5005376875,3,0.0,4.216900053617081e-06
A5025088248,3,0.0,4.216900053617081e-06
A5063588576,3,0.0,4.216900053617081e-06
A5033253354,6,0.0,4.982212774631594e-06
A5087190530,16,7.969728016019282e-05,1.0285039528273447e-05
A5102468155,51,0.0005757061081520902,4.160022216968798e-05
A5027858526,6,0.0,4.982212774631594e-06
A5072220862,7,5.707892874266536e-06,6.681502369752273e-06
A5070961845,6,0.0,4.982212774631594e-06
A5011281197,6,0.0,4.982212774631594e-06
A5073629755,15,8.601574450976334e-06,8.223545945106796e-06
A5040203577,3,0.0,2.205895657068033e-06
A5026976502,18,2.022009826378404e-05,1.0639894463193038e-05
A5001712691,26,6.735570437822579e-05,1.5068289319174687e-05
A5085971329,11,1.0337744397899586e-05,6.3632028105069324e-06
A5108100591,11,2.5509919294040813e-05,7.902763952157844e-06
A5054813325,13,1.1604079262079209e-06,8.35042941919315e-06
A5036700069,3,0.0,2.205895657068033e-06
A5074398490,41,0.001208698964696125,2.3646197496867967e-05
A5076476103,93,0.0001468776637115357,3.036344876848497e-05
A5071750206,37,2.5657343328053272e-05,1.9714067938245034e-05
A5043531672,12,9.29863544076285e-06,6.818132357370819e-06
A5006182911,31,1.8571011419955082e-05,1.5105507522394653e-05
A5039335964,3,0.0,2.0451349413254293e-06
A5090890153,5,0.0,3.8813098049379975e-06
A5069286534,33,0.00029015122110854884,2.2959713529517696e-05
A5008126751,5,0.0,3.8813098049379975e-06
A5020833901,1,0.0,1.60995046611768e-06
A5004234935,81,0.011194181740149784,9.372031395410947e-05
A5050150181,7,9.69467541641248e-07,6.80473742235953e-06
A5077740792,4,0.0,4.259343284003818e-06
A5110595099,30,0.007678275908650462,3.673976868759149e-05
A5089637880,4,0.0,4.259343284003819e-06
A5004888635,7,9.69467541641248e-07,6.804737422359531e-06
A5031272425,19,0.002872844035667967,1.4912056209038663e-05
A5069422998,5,0.0,4.7849809160144975e-06
A5009625588,5,0.0,4.7849809160144975e-06
A5002191324,2,0.0,4.201026986461181e-06
A5056278366,2,0.0,4.201026986461181e-06
A5088904391,6,2.2831571497066144e-05,1.1143503440353184e-05
A5081539774,2,0.0,3.1584697683389774e-06
A5048371768,8,1.1415785748533072e-05,7.458704770174254e-06
A5018743885,2,0.0,3.1584697683389774e-06
A5019847837,4,0.0,4.354264170579089e-06
A5076728522,4,0.0,4.354264170579089e-06
A5026225537,4,0.0,4.354264170579089e-06
A5040460941,4,0.0,4.354264170579089e-06
A5080424957,43,0.0001395917092924518,3.087293349401522e-05
A5098130740,9,0.0,5.694995101844986e-06
A5098130739,9,0.0,5.694995101844986e-06
A5098105076,9,0.0,5.694995101844986e-06
A5098567652,9,0.0,5.694995101844986e-06
A5098239115,9,0.0,5.694995101844986e-06
A5098182495,9,0.0,5.694995101844986e-06
A5025729457,9,0.0,5.694995101844986e-06
A5100305086,21,0.00013698942898239687,1.3843320812915266e-05
A5103038392,14,2.853946437133268e-05,9.811797046813963e-06
A5102020707,14,2.853946437133268e-05,9.811797046813963e-06
A5008685088,1,0.0,9.622674539942588e-07
A5073253376,1,0.0,2.8482609269670383e-06
A5029599193,2,5.707892874266536e-06,4.362061732527299e-06
A5056828821,8,1.479505471648258e-05,6.694146821550564e-06
A5083124376,5,0.0,4.3049023293173734e-06
A5054574411,5,0.0,4.3049023293173734e-06
A5081145279,8,0.0,6.745777309688857e-06
A5079013866,12,2.6709773857529873e-05,9.600175222637203e-06
A5002113919,12,2.6709773857529873e-05,9.600175222637203e-06
A5028845644,20,3.1336400564903444e-05,1.5313781105240165e-05
A5019705388,5,0.0,4.064137764463403e-06
A5020827666,9,5.488769960678872e-06,7.053267831157686e-06
A5026946730,17,1.3388567398021975e-05,1.2045921598236628e-05
A5059542215,8,1.6539370674686231e-06,6.961254049417165e-06
A5085184051,7,2.0257998620856302e-06,4.91224951379798e-06
A5043852271,32,5.3985585234481826e-05,2.1827538209027058e-05
A5025194920,3,0.0,2.914157969745888e-06
A5002609758,3,0.0,2.914157969745888e-06
A5007156760,9,9.049351720071202e-06,7.184859181091982e-06
A5004296755,40,0.00027634469779357724,2.930096615749922e-05
A5018091235,18,1.6581988910678053e-05,1.2485865045948655e-05
A5024722483,40,0.0001453130530038789,2.7461054724098e-05
A5090243154,24,2.9731739639501207e-05,1.7072230092940962e-05
A5003881087,10,2.9482482008370263e-05,1.243701089882878e-05
A5004091842,4,0.0,4.316222666321938e-06
A5021500846,4,0.0,4.316222666321938e-06
A5090461561,4,0.0,4.316222666321938e-06
A5041492282,7,1.1415785748533072e-05,7.677471054093734e-06
A5048986335,2,0.0,3.3141071740936778e-06
A5025128534,2,0.0,3.3141071740936778e-06
A5041740878,65,0.0015147789101194265,6.434837947237286e-05
A5088682142,5,0.0,4.788096291099312e-06
A5080554082,5,0.0,4.788096291099312e-06
A5004299969,14,0.00019098177660649846,1.0749582963868222e-05
A5090457835,4,0.0,6.350981809182502e-06
A5094307805,7,2.2831571497066144e-05,9.890872588957906e-06
A5108335479,2,0.0,3.222837323400744e-06
A5067631106,3,0.0,4.620320055000038e-06
A5028087934,3,0.0,4.620320055000038e-06
A5030512280,3,0.0,3.7015295022582177e-06
A5014928073,6,1.712367862279961e-05,7.884243546717015e-06
A5007060485,3,0.0,3.7015295022582177e-06
A5020705730,6,0.0,5.422523688543923e-06
A5050100926,6,0.0,5.422523688543923e-06
A5057499069,6,0.0,5.422523688543923e-06
A5010850781,6,0.0,5.422523688543923e-06
A5031354866,6,0.0,5.422523688543923e-06
A5061843289,22,0.00017304245867325006,2.445213191908003e-05
A5025044468,132,0.010576172580053899,0.00011360851488713326
A5066478147,10,0.0,4.6896261958992265e-06
A5037474792,10,0.0,4.6896261958992265e-06
A5000787989,45,0.0002540012329048608,1.534835965652437e-05
A5079149675,10,0.0,4.6896261958992265e-06
A5083822905,10,0.0,4.6896261958992265e-06
A5073535432,10,0.0,4.6896261958992265e-06
A5086364557,10,0.0,4.6896261958992265e-06
A5002981481,10,0.0,4.6896261958992265e-06
A5016126170,10,0.0,4.6896261958992265e-06
A5038037686,31,2.639900454348273e-05,1.03503513703734e-05
A5087519884,10,0.0,4.6896261958992265e-06
A5043381850,2,0.0,3.116319244515744e-06
A5098517220,2,0.0,3.116319244515744e-06
A5000586596,4,0.0,3.964614165335517e-06
A5114086937,47,0.0007444422406588318,3.504634119379313e-05
A5068922461,13,0.0007339357622376957,1.1974493713422393e-05
A5090776694,6,5.707892874266536e-06,6.187682449345539e-06
A5008829962,6,5.707892874266536e-06,6.187682449345539e-06
A5071190580,9,0.0,6.4668981218275505e-06
A5066331904,9,0.0,6.4668981218275505e-06
A5100567108,9,0.0,6.4668981218275505e-06
A5007075652,9,0.0,6.4668981218275505e-06
A5100587508,9,0.0,6.4668981218275505e-06
A5009822752,9,0.0,6.4668981218275505e-06
A5100540844,9,0.0,6.4668981218275505e-06
A5057010628,40,0.00031049421155738394,4.828339867460069e-05
A5100300950,14,2.853946437133268e-05,1.061526982572437e-05
A5020562257,9,0.0,6.4668981218275505e-06
A5100762279,3,0.0,3.7352633761470133e-06
A5088298199,65,0.0010581867366084245,5.1061955127752853e-05
A5096024502,3,0.0,3.7352633761470133e-06
A5101248999,3,0.0,3.7352633761470133e-06
A5043541176,3,0.0,3.2971924975771815e-06
A5014951852,27,0.00014656408631353834,2.3311051445909555e-05
A5038230962,10,8.590312547071419e-05,8.564655452715368e-06
A5029770896,3,0.0,3.2971924975771815e-06
A5082206983,1,0.0,1.44571767034362e-06
A5065294903,46,0.001071195625839542,3.3895840740792984e-05
A5006787818,9,0.0,6.063752852201403e-06
A5074739199,9,0.0,6.063752852201403e-06
A5034408725,9,0.0,6.063752852201403e-06
A5074514509,9,0.0,6.063752852201403e-06
A5087155539,9,0.0,6.063752852201403e-06
A5016815925,9,0.0,6.063752852201403e-06
A5039681125,9,0.0,6.063752852201403e-06
A5082102849,52,0.0002616672695524475,4.2240043491432436e-05
A5079292581,9,0.0,6.063752852201403e-06
A5034167789,4,0.0,5.106447159744091e-06
A5021435869,4,0.0,5.106447159744091e-06
A5014509436,11,4.865009340307265e-05,1.3259950494098435e-05
A5010087815,4,0.0,5.10644715974409e-06
A5034865618,4,0.0,5.10644715974409e-06
A5001402137,4,0.0,4.937787264588508e-06
A5043766346,4,0.0,4.937787264588508e-06
A5071795915,31,0.0001223847980043389,3.521627993888867e-05
A5076550186,4,0.0,4.937787264588509e-06
A5017656862,4,0.0,4.937787264588509e-06
A5100621754,16,6.27868216169319e-05,1.2923815657416659e-05
A5043624968,8,0.0,5.586421313795873e-06
A5045964217,8,0.0,5.586421313795873e-06
A5001073596,8,0.0,5.586421313795873e-06
A5086440813,8,0.0,5.586421313795873e-06
A5014646294,8,0.0,5.586421313795873e-06
A5107917023,8,0.0,5.586421313795873e-06
A5036046889,8,0.0,5.586421313795873e-06
A5101848834,8,0.0,5.586421313795873e-06
A5061575434,2,1.1415785748533072e-05,3.689767024841555e-06
A5072922291,7,0.0,6.054729114999447e-06
A5002576474,7,0.0,6.054729114999447e-06
A5070616463,7,0.0,6.054729114999447e-06
A5017923305,12,7.591993574233029e-05,1.0856665444230175e-05
A5012738715,7,0.0,6.054729114999448e-06
A5070602508,15,0.0,5.342571730860249e-06
A5073950455,15,0.0,5.342571730860249e-06
A5065115510,15,0.0,5.342571730860249e-06
A5065469057,15,0.0,5.342571730860249e-06
A5005780745,15,0.0,5.342571730860249e-06
A5052163454,15,0.0,5.342571730860249e-06
A5071704170,15,0.0,5.342571730860249e-06
A5006333333,15,0.0,5.342571730860249e-06
A5031756568,15,0.0,5.342571730860249e-06
A5031704135,15,0.0,5.342571730860249e-06
A5044324134,15,0.0,5.342571730860249e-06
A5044329121,15,0.0,5.342571730860249e-06
A5030366068,15,0.0,5.342571730860249e-06
A5047352064,44,0.0015948859287172135,2.2718490433447913e-05
A5016674941,15,0.0,5.342571730860249e-06
A5037942720,3,0.0,4.311125873782161e-06
A5024003036,3,0.0,4.311125873782161e-06
A5005705395,3,0.0,4.311125873782161e-06
A5035081202,10,1.5961359824762063e-05,9.619032740682634e-06
A5048793376,7,2.703176407508911e-06,6.212694749935019e-06
A5074426613,7,4.408283039707498e-06,6.003956874109641e-06
A5077827262,4,0.0,4.004439874237307e-06
A5043099589,4,0.0,4.004439874237307e-06
A5057091924,2,0.0,3.1220861960655913e-06
A5015374603,2,0.0,3.1220861960655913e-06
A5084500461,15,3.9636019546889455e-05,1.1295535235561707e-05
A5007914122,13,2.709673301799055e-05,1.0838201494658161e-05
A5055630409,16,3.341165999165412e-05,1.1333811680279341e-05
A5060098042,6,1.274791475422212e-06,5.099231869195633e-06
A5065629797,3,0.0,3.955026435842151e-06
A5100304533,3,0.0,3.955026435842151e-06
A5089251385,6,1.1956080555432315e-05,6.7254438576745704e-06
A5110609626,6,1.1800230476050884e-06,6.854969205196048e-06
A5092298839,2,0.0,3.5800473032658487e-06
A5069773900,2,0.0,3.5800473032658487e-06
A5046406502,6,1.1415785748533072e-05,7.661030558542547e-06
A5024683782,7,0.0,5.889314568173587e-06
A5086983334,7,0.0,5.889314568173587e-06
A5062327920,22,0.00015888332054752897,1.773741604028209e-05
A5087699020,7,0.0,5.889314568173587e-06
A5066634041,7,0.0,5.889314568173587e-06
A5087086799,7,0.0,5.889314568173587e-06
A5089493660,7,0.0,5.889314568173587e-06
A5082528061,9,1.712367862279961e-05,9.519920104791626e-06
A5039095609,6,0.0,5.687772036025159e-06
A5038060193,17,0.0001894169608580654,1.7011796251282184e-05
A5002090872,6,0.0,5.687772036025159e-06
A5084496900,19,9.250955912446692e-05,1.6027242884189385e-05
A5090939481,12,2.669442118087167e-05,1.2256869027802372e-05
A5065054519,7,5.707892874266536e-06,7.370567401850087e-06
A5035533868,6,0.0,5.687772036025159e-06
A5022568884,11,1.8247606454801972e-05,8.652847346857263e-06
A5102179008,6,0.0,3.6073480893220297e-06
A5064366268,17,7.82107916889829e-05,7.220427972687366e-06
A5063960272,6,0.0,3.6073480893220305e-06
A5029201057,6,0.0,3.6073480893220305e-06
A5045793747,3,0.0,2.7167515918642906e-06
A5073656220,3,0.0,2.7167515918642906e-06
A5001600718,3,0.0,3.808644877165033e-06
A5056168295,3,0.0,3.808644877165033e-06
A5047141750,6,5.707892874266536e-06,8.461345007390992e-06
A5039869747,5,0.0,4.644263184804874e-06
A5069559292,5,0.0,4.644263184804874e-06
A5029207424,5,0.0,4.644263184804874e-06
A5049583801,12,0.00016762427942920114,9.354981970077286e-06
A5026873691,5,0.0,4.644263184804874e-06
A5082213051,193,0.10100826702675443,0.00018685278086774914
